trip_id,vehicle_id,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,distance_km,n_passengers,avg_speed_kmh,grade_avg,n_stops,temperature_C,hour,timestamp_sec,wait_time_sec,energy_kWh,deadhead_km,deadhead_energy_kWh,soc_after
1866,5,Main Building,41.834303,-87.629281,Perlstein Hall,41.835479,-87.627146,0.286,6,17.88,-0.00647,0,1.43,10,36711.96345942307,0.0,0.122144,0.0,0.0,0.8331
2174,6,S.R. Crown Hall,41.833199,-87.627273,The Commons,41.83604,-87.625535,0.4513,4,20.18,-0.00813,0,5.45,10,36693.12534380559,0.0,0.145458,0.0,0.0,0.8119
1706,24,Chemistry Research Building,41.831886,-87.628445,Paul Galvin Library,41.833675,-87.628336,0.2589,2,23.41,0.0018,1,1.62,10,36736.00692143639,0.0,0.143645,0.0,0.0,0.9228
1702,14,Chemistry Research Building,41.831886,-87.628445,McCormick Tribune Campus Center,41.835621,-87.625887,0.6061,4,25.78,-0.00552,2,4.69,10,36694.56397065406,0.0,0.232574,0.0,0.0,0.8771
1688,43,Arthur S. Keating Sports Center,41.838985,-87.625566,Rowe Village Middle,41.833712,-87.626167,0.765,9,15.67,0.00222,0,2.65,10,36563.88305228587,42.7,0.450506,0.2478,0.118911,0.9229
1942,26,McCormick Tribune Campus Center,41.835621,-87.625887,Rowe Village Middle,41.833712,-87.626167,0.2776,10,20.27,0.00017,2,3.47,10,36697.377392206414,36.2,0.160921,0.2694,0.120874,0.895
1701,22,Chemistry Research Building,41.831886,-87.628445,McCormick Tribune Campus Center,41.835621,-87.625887,0.6061,9,18.87,0.00672,0,5.03,10,36673.40460969497,0.0,0.360287,0.0,0.0,0.8993
1759,13,Farr Hall,41.834344,-87.623795,McCormick Student Village,41.835527,-87.624207,0.1767,7,20.09,-0.00087,2,4.26,10,36758.47650130909,0.0,0.106648,0.0,0.0,0.8547
2031,5,Perlstein Hall,41.835479,-87.627146,McCormick Tribune Campus Center,41.835621,-87.625887,0.1371,1,17.19,0.0012,0,3.66,10,36774.967586518294,0.0,0.075389,0.0,0.0,0.8325
2219,7,The Commons,41.83604,-87.625535,Perlstein Hall,41.835479,-87.627146,0.1915,7,20.03,-0.00091,2,2.1,10,36747.8282959264,31.5,0.116889,0.1611,0.084432,0.8136
1878,10,McCormick Student Village,41.835527,-87.624207,Kaplan Institute,41.836861,-87.6283,0.4811,6,12.84,-0.00283,1,3.16,10,36651.890528308584,27.3,0.275115,0.1767,0.085158,0.8344
1641,1,Alpha Sigma Phi,41.833032,-87.624633,McCormick Tribune Campus Center,41.835621,-87.625887,0.3979,11,17.03,-0.00441,3,2.75,10,36686.582110817086,44.1,0.205402,0.21,0.109708,0.8028
1757,11,Farr Hall,41.834344,-87.623795,Main Building,41.834303,-87.629281,0.5909,7,21.4,0.0004,1,0.5,10,36717.56589222207,0.0,0.304828,0.0,0.0,0.8574
1922,12,McCormick Tribune Campus Center,41.835621,-87.625887,Main Building,41.834303,-87.629281,0.4122,5,19.2,0.0022,1,1.55,10,36692.6797363937,49.5,0.231864,0.2694,0.134243,0.8774
1997,44,Paul Galvin Library,41.833675,-87.628336,Pritzker Science Center,41.83793,-87.62738,0.6236,11,15.79,-0.00042,2,5.29,10,36695.64956934552,0.0,0.334379,0.0,0.0,0.8804
1703,23,Chemistry Research Building,41.831886,-87.628445,McCormick Tribune Campus Center,41.835621,-87.625887,0.6061,5,20.27,-0.00859,0,5.34,10,36733.99131165788,0.0,0.18802,0.0,0.0,0.9115
1723,53,Cunningham Hall,41.83774,-87.623975,Kaplan Institute,41.836861,-87.6283,0.4828,8,20.5,-0.01198,0,3.25,10,36702.10883444096,57.9,0.133148,0.3677,0.164956,0.9256
2055,41,Pritzker Science Center,41.83793,-87.62738,Arthur S. Keating Sports Center,41.838985,-87.625566,0.2478,2,21.88,0.00832,0,4.12,10,36811.418019540586,0.0,0.148,0.0,0.0,0.9173
1727,3,Cunningham Hall,41.83774,-87.623975,McCormick Student Village,41.835527,-87.624207,0.3209,4,17.16,-0.00091,1,5.3,10,36788.538101911414,0.0,0.160648,0.0,0.0,0.8206
2201,20,The Commons,41.83604,-87.625535,Main Building,41.834303,-87.629281,0.4752,4,16.85,0.00423,0,1.98,10,36692.03521629743,65.1,0.283769,0.1915,0.13617,0.8985
1923,2,McCormick Tribune Campus Center,41.835621,-87.625887,Main Building,41.834303,-87.629281,0.4122,5,17.58,-0.00116,0,0.2,10,36740.53546191565,35.1,0.215353,0.1371,0.085666,0.7951
2184,49,The Commons,41.83604,-87.625535,Cunningham Hall,41.83774,-87.623975,0.2977,5,18.11,-0.00367,1,3.66,10,36768.417596080595,34.7,0.139979,0.1915,0.093532,0.9303
1821,4,Kaplan Institute,41.836861,-87.6283,Perlstein Hall,41.835479,-87.627146,0.2353,1,16.99,-0.00554,2,0.24,10,36821.95262566899,0.0,0.122672,0.0,0.0,0.8284
2137,39,S.R. Crown Hall,41.833199,-87.627273,Cunningham Hall,41.83774,-87.623975,0.7464,5,23.49,0.00218,1,3.95,10,36759.429789309914,0.0,0.365104,0.0,0.0,0.9185
2177,0,The Commons,41.83604,-87.625535,Alpha Sigma Phi,41.833032,-87.624633,0.4455,3,13.5,-0.00455,2,2.64,10,36761.81517845777,0.0,0.239884,0.0,0.0,0.8061
1766,16,Farr Hall,41.834344,-87.623795,McCormick Tribune Campus Center,41.835621,-87.625887,0.2913,8,19.93,-0.00884,2,3.07,10,36829.349360517685,0.0,0.121476,0.0,0.0,0.8776
1955,9,Paul Galvin Library,41.833675,-87.628336,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8235,10,17.27,-0.00238,0,4.69,10,36717.27076290463,0.0,0.378006,0.0,0.0,0.8432
1635,54,Alpha Sigma Phi,41.833032,-87.624633,Arthur S. Keating Sports Center,41.838985,-87.625566,0.8664,4,19.14,0.00092,3,4.36,10,36681.601512589456,47.5,0.440921,0.1922,0.105431,0.9394
1664,107,Arthur S. Keating Sports Center,41.838985,-87.625566,Main Building,41.834303,-87.629281,0.7862,1,22.46,0.00553,0,2.09,10,36702.960966687795,68.5,0.418739,0.4254,0.194503,0.9371
1707,25,Chemistry Research Building,41.831886,-87.628445,Paul Galvin Library,41.833675,-87.628336,0.2589,1,20.93,0.00581,0,4.97,10,36859.322896916325,0.0,0.14221,0.0,0.0,0.9191
1977,21,Paul Galvin Library,41.833675,-87.628336,McCormick Student Village,41.835527,-87.624207,0.5191,5,14.22,-0.00741,1,1.92,10,36774.46881512884,0.0,0.246085,0.0,0.0,0.8871
1636,42,Alpha Sigma Phi,41.833032,-87.624633,Cunningham Hall,41.83774,-87.623975,0.6842,7,20.84,0.00916,1,3.12,10,36791.72837294175,0.0,0.437318,0.0,0.0,0.9096
1680,19,Arthur S. Keating Sports Center,41.838985,-87.625566,Perlstein Hall,41.835479,-87.627146,0.5346,3,17.27,0.00302,1,3.94,10,36758.324151487934,40.6,0.297812,0.2478,0.114465,0.9194
1672,15,Arthur S. Keating Sports Center,41.838985,-87.625566,McCormick Tribune Campus Center,41.835621,-87.625887,0.4875,1,17.36,0.00256,1,3.48,10,36780.327760759144,34.2,0.26783,0.2478,0.112542,0.8325
1717,6,Cunningham Hall,41.83774,-87.623975,Farr Hall,41.834344,-87.623795,0.4913,7,28.98,-0.00128,0,5.04,10,36809.13685557175,46.1,0.200029,0.2977,0.130817,0.8091
2022,4,Perlstein Hall,41.835479,-87.627146,Main Building,41.834303,-87.629281,0.286,1,26.23,0.01103,1,2.87,10,36879.262085117436,0.0,0.193647,0.0,0.0,0.8268
2045,7,Perlstein Hall,41.835479,-87.627146,S.R. Crown Hall,41.833199,-87.627273,0.3299,8,18.37,0.00632,0,1.68,10,36858.21279188043,0.0,0.209529,0.0,0.0,0.8119
2076,10,Pritzker Science Center,41.83793,-87.62738,McCormick Tribune Campus Center,41.835621,-87.625887,0.3705,3,18.69,0.008,0,3.55,10,36828.19572388883,32.1,0.227926,0.1836,0.089351,0.8317
2155,55,S.R. Crown Hall,41.833199,-87.627273,McCormick Tribune Campus Center,41.835621,-87.625887,0.3806,3,20.02,0.0046,2,3.5,10,36863.20705983857,0.0,0.22678,0.0,0.0,0.9431
1943,1,McCormick Tribune Campus Center,41.835621,-87.625887,Rowe Village Middle,41.833712,-87.626167,0.2776,1,16.02,0.00279,2,6.22,10,36877.179645150645,0.0,0.160614,0.0,0.0,0.8015
2077,44,Pritzker Science Center,41.83793,-87.62738,McCormick Tribune Campus Center,41.835621,-87.625887,0.3705,3,19.06,-0.0013,4,3.42,10,36877.76586936146,0.0,0.205529,0.0,0.0,0.8787
1957,25,Paul Galvin Library,41.833675,-87.628336,Chemistry Research Building,41.831886,-87.628445,0.2589,7,24.46,-0.01024,0,-0.06,10,36935.69930588781,0.0,0.085815,0.0,0.0,0.9184
1691,27,Chemistry Research Building,41.831886,-87.628445,Alpha Sigma Phi,41.833032,-87.624633,0.4427,4,21.87,0.00321,0,3.71,10,36928.33201277283,0.0,0.225084,0.0,0.0,0.913
1916,5,McCormick Tribune Campus Center,41.835621,-87.625887,Grover M. Herman Hall,41.835681,-87.628387,0.2694,9,19.23,0.00124,0,3.4,10,36953.66589659215,0.0,0.142978,0.0,0.0,0.8313
1885,13,McCormick Student Village,41.835527,-87.624207,Paul Galvin Library,41.833675,-87.628336,0.5191,4,19.57,0.00271,0,2.78,10,36928.958018532176,0.0,0.272891,0.0,0.0,0.8524
1879,3,McCormick Student Village,41.835527,-87.624207,Main Building,41.834303,-87.629281,0.5744,6,17.87,0.00865,0,4.23,10,36910.21033106925,0.0,0.364827,0.0,0.0,0.8175
2046,19,Perlstein Hall,41.835479,-87.627146,S.R. Crown Hall,41.833199,-87.627273,0.3299,4,22.36,0.00457,1,6.16,10,36974.99570522385,0.0,0.181657,0.0,0.0,0.9179
1881,21,McCormick Student Village,41.835527,-87.624207,McCormick Tribune Campus Center,41.835621,-87.625887,0.1814,4,18.44,0.00859,0,6.11,10,36995.07794793723,0.0,0.113965,0.0,0.0,0.8861
1960,24,Paul Galvin Library,41.833675,-87.628336,Cunningham Hall,41.83774,-87.623975,0.7523,2,18.38,-0.00401,0,1.63,10,36884.893882600314,0.0,0.327735,0.0,0.0,0.9201
1902,10,McCormick Tribune Campus Center,41.835621,-87.625887,Chemistry Research Building,41.831886,-87.628445,0.6061,7,26.56,-0.00123,0,3.96,10,36955.10293243351,0.0,0.249693,0.0,0.0,0.8296
1816,53,Kaplan Institute,41.836861,-87.6283,Paul Galvin Library,41.833675,-87.628336,0.4606,8,16.67,0.0055,1,4.79,10,36938.99188809003,0.0,0.285286,0.0,0.0,0.9231
1789,18,Grover M. Herman Hall,41.835681,-87.628387,McCormick Tribune Campus Center,41.835621,-87.625887,0.2694,4,15.95,0.0001,1,4.41,10,36980.58448534784,0.0,0.147981,0.0,0.0,0.9251
2167,93,S.R. Crown Hall,41.833199,-87.627273,Perlstein Hall,41.835479,-87.627146,0.3299,5,24.28,0.00561,1,3.68,10,36994.965643137235,0.0,0.195091,0.0,0.0,0.9316
1802,102,Grover M. Herman Hall,41.835681,-87.628387,S.R. Crown Hall,41.833199,-87.627273,0.3783,7,18.77,-0.00528,1,3.85,10,36983.986499248786,0.0,0.161978,0.0,0.0,0.9465
1817,118,Kaplan Institute,41.836861,-87.6283,Paul Galvin Library,41.833675,-87.628336,0.4606,3,20.64,-5e-05,5,3.52,10,36977.520538470606,0.0,0.262358,0.0,0.0,0.9478
2149,7,S.R. Crown Hall,41.833199,-87.627273,Main Building,41.834303,-87.629281,0.2688,10,10.65,0.00026,0,5.12,10,36971.41537734436,0.0,0.182142,0.0,0.0,0.8103
1929,16,McCormick Tribune Campus Center,41.835621,-87.625887,McCormick Student Village,41.835527,-87.624207,0.1814,5,18.11,-0.0076,1,3.56,10,37042.01709949573,0.0,0.079897,0.0,0.0,0.8769
1932,14,McCormick Tribune Campus Center,41.835621,-87.625887,Paul Galvin Library,41.833675,-87.628336,0.3856,6,15.57,0.00529,0,2.86,10,37008.955080627944,0.0,0.245915,0.0,0.0,0.875
2133,19,S.R. Crown Hall,41.833199,-87.627273,Alpha Sigma Phi,41.833032,-87.624633,0.2854,6,18.18,-0.00182,1,5.13,10,37048.42558163255,0.0,0.139722,0.0,0.0,0.9167
2185,15,The Commons,41.83604,-87.625535,Cunningham Hall,41.83774,-87.623975,0.2977,5,19.65,0.00987,2,1.68,10,37034.56769492005,15.9,0.217428,0.0715,0.043018,0.8303
1695,25,Chemistry Research Building,41.831886,-87.628445,Grover M. Herman Hall,41.835681,-87.628387,0.5486,5,18.06,-0.00643,2,4.97,10,36997.7782098391,0.0,0.220643,0.0,0.0,0.9165
2023,93,Perlstein Hall,41.835479,-87.627146,Main Building,41.834303,-87.629281,0.286,5,21.38,0.00734,0,1.65,10,37061.25006242703,0.0,0.175785,0.0,0.0,0.9301
1966,13,Paul Galvin Library,41.833675,-87.628336,Grover M. Herman Hall,41.835681,-87.628387,0.29,5,22.39,-0.00712,0,3.6,10,37066.02167020287,0.0,0.102825,0.0,0.0,0.8515
1938,18,McCormick Tribune Campus Center,41.835621,-87.625887,Pritzker Science Center,41.83793,-87.62738,0.3705,1,17.65,0.01192,2,5.61,10,37049.95146742091,0.0,0.257385,0.0,0.0,0.9229
2205,21,The Commons,41.83604,-87.625535,McCormick Student Village,41.835527,-87.624207,0.1611,3,22.42,0.00394,2,6.69,10,37100.65490645265,13.7,0.109025,0.0715,0.038206,0.8849
2115,1,Rowe Village Middle,41.833712,-87.626167,McCormick Tribune Campus Center,41.835621,-87.625887,0.2776,4,20.2,0.00831,0,1.4,10,37092.97816951353,0.0,0.177264,0.0,0.0,0.8
1712,10,Chemistry Research Building,41.831886,-87.628445,Perlstein Hall,41.835479,-87.627146,0.5379,8,20.39,-0.00428,1,2.27,10,37068.66732340795,0.0,0.233532,0.0,0.0,0.8276
1779,5,Grover M. Herman Hall,41.835681,-87.628387,Farr Hall,41.834344,-87.623795,0.531,8,22.05,0.00143,2,0.32,10,37082.27494289403,0.0,0.297723,0.0,0.0,0.8288
2085,120,Pritzker Science Center,41.83793,-87.62738,Perlstein Hall,41.835479,-87.627146,0.3552,3,21.38,0.00516,0,3.03,10,37085.55844783992,32.1,0.195809,0.1836,0.090279,0.925
1859,2,Main Building,41.834303,-87.629281,Paul Galvin Library,41.833675,-87.628336,0.1364,6,23.64,-7e-05,1,3.28,10,37166.180832578575,0.0,0.08464,0.0,0.0,0.7944
2164,99,S.R. Crown Hall,41.833199,-87.627273,Paul Galvin Library,41.833675,-87.628336,0.1336,6,18.42,-0.0011,2,3.94,10,37177.050312972635,0.0,0.085191,0.0,0.0,0.9276
1651,9,Arthur S. Keating Sports Center,41.838985,-87.625566,Alpha Sigma Phi,41.833032,-87.624633,0.8664,5,16.99,0.00054,1,4.85,10,37028.633142836814,0.0,0.439521,0.0,0.0,0.8394
2210,22,The Commons,41.83604,-87.625535,McCormick Tribune Campus Center,41.835621,-87.625887,0.0715,8,21.15,-0.00583,3,4.01,10,37191.615609539454,11.5,0.068852,0.0715,0.040654,0.8984
1750,24,Cunningham Hall,41.83774,-87.623975,S.R. Crown Hall,41.833199,-87.627273,0.7464,7,18.52,-0.01005,1,3.06,10,37089.01425726508,0.0,0.251054,0.0,0.0,0.9179
2156,101,S.R. Crown Hall,41.833199,-87.627273,McCormick Tribune Campus Center,41.835621,-87.625887,0.3806,2,23.85,-0.00754,2,3.01,10,37181.526301935424,0.0,0.152171,0.0,0.0,0.9379
1919,1,McCormick Tribune Campus Center,41.835621,-87.625887,Kaplan Institute,41.836861,-87.6283,0.3157,8,17.64,0.00106,1,5.46,10,37181.92418475287,0.0,0.170405,0.0,0.0,0.7985
2081,18,Pritzker Science Center,41.83793,-87.62738,Paul Galvin Library,41.833675,-87.628336,0.6236,3,22.17,-0.0013,3,2.92,10,37146.586727749964,0.0,0.302479,0.0,0.0,0.9204
1743,39,Cunningham Hall,41.83774,-87.623975,Pritzker Science Center,41.83793,-87.62738,0.3677,6,18.61,-0.00533,0,4.74,10,37203.34814920515,0.0,0.145843,0.0,0.0,0.9172
1741,15,Cunningham Hall,41.83774,-87.623975,Perlstein Hall,41.835479,-87.627146,0.4727,5,21.05,0.00284,2,1.73,10,37197.949375208445,0.0,0.270684,0.0,0.0,0.828
1989,2,Paul Galvin Library,41.833675,-87.628336,Perlstein Hall,41.835479,-87.627146,0.2906,4,19.8,0.00276,2,4.13,10,37229.817824882404,0.0,0.170815,0.0,0.0,0.7929
1964,14,Paul Galvin Library,41.833675,-87.628336,Farr Hall,41.834344,-87.623795,0.4986,7,16.66,-0.00094,0,3.28,10,37182.08802647887,0.0,0.253602,0.0,0.0,0.8728
1945,22,McCormick Tribune Campus Center,41.835621,-87.625887,S.R. Crown Hall,41.833199,-87.627273,0.3806,2,27.62,0.0106,0,1.13,10,37242.07439979768,0.0,0.235372,0.0,0.0,0.8964
1653,54,Arthur S. Keating Sports Center,41.838985,-87.625566,Cunningham Hall,41.83774,-87.623975,0.2485,6,18.27,0.00148,1,2.66,10,37245.500956105294,0.0,0.143555,0.0,0.0,0.9382
2120,26,Rowe Village Middle,41.833712,-87.626167,Paul Galvin Library,41.833675,-87.628336,0.2337,3,20.58,-0.00012,1,4.86,10,37276.06183306519,0.0,0.119791,0.0,0.0,0.894
2225,23,The Commons,41.83604,-87.625535,Pritzker Science Center,41.83793,-87.62738,0.3378,3,22.22,-0.00144,1,3.53,10,37254.197016367405,12.3,0.159379,0.0715,0.040527,0.9098
1853,4,Main Building,41.834303,-87.629281,Kaplan Institute,41.836861,-87.6283,0.3846,3,18.21,-0.00434,2,3.99,10,37255.92019846264,0.0,0.176537,0.0,0.0,0.8253
1946,44,McCormick Tribune Campus Center,41.835621,-87.625887,S.R. Crown Hall,41.833199,-87.627273,0.3806,3,18.8,-0.00918,0,0.38,10,37259.742721577066,0.0,0.141722,0.0,0.0,0.8775
1976,18,Paul Galvin Library,41.833675,-87.628336,Main Building,41.834303,-87.629281,0.1364,5,22.97,-0.00191,2,5.22,10,37311.93652080691,0.0,0.089367,0.0,0.0,0.9196
1760,14,Farr Hall,41.834344,-87.623795,McCormick Student Village,41.835527,-87.624207,0.1767,4,20.07,-0.00432,1,4.26,10,37308.00161489855,0.0,0.08503,0.0,0.0,0.8721
1736,42,Cunningham Hall,41.83774,-87.623975,Paul Galvin Library,41.833675,-87.628336,0.7523,6,20.31,0.00153,2,7.79,10,37207.037941486094,0.0,0.360078,0.0,0.0,0.9065
1677,41,Arthur S. Keating Sports Center,41.838985,-87.625566,Paul Galvin Library,41.833675,-87.628336,0.8235,8,23.57,-0.00414,1,2.46,10,37216.2739885031,0.0,0.329083,0.0,0.0,0.9145
1767,6,Farr Hall,41.834344,-87.623795,McCormick Tribune Campus Center,41.835621,-87.625887,0.2913,8,17.34,-0.00312,0,0.2,10,37292.79579468335,0.0,0.147742,0.0,0.0,0.8078
2078,126,Pritzker Science Center,41.83793,-87.62738,McCormick Tribune Campus Center,41.835621,-87.625887,0.3705,8,21.44,-0.00878,3,3.65,10,37256.749151378695,35.3,0.154888,0.1836,0.091772,0.945
1737,49,Cunningham Hall,41.83774,-87.623975,Paul Galvin Library,41.833675,-87.628336,0.7523,9,20.51,0.00338,0,2.6,10,37231.542020733934,0.0,0.406012,0.0,0.0,0.9268
2186,55,The Commons,41.83604,-87.625535,Cunningham Hall,41.83774,-87.623975,0.2977,4,21.95,-0.00341,1,1.15,10,37308.18013558739,10.4,0.140905,0.0715,0.043435,0.9416
1844,3,Main Building,41.834303,-87.629281,Cunningham Hall,41.83774,-87.623975,0.7572,3,19.67,0.00354,1,3.06,10,37235.76176546066,0.0,0.40759,0.0,0.0,0.8141
2072,127,Pritzker Science Center,41.83793,-87.62738,McCormick Student Village,41.835527,-87.624207,0.4873,11,22.34,-0.00561,0,4.83,10,37260.72693112669,36.5,0.175839,0.1836,0.090589,0.9446
1704,28,Chemistry Research Building,41.831886,-87.628445,McCormick Tribune Campus Center,41.835621,-87.625887,0.6061,4,23.75,0.01021,0,3.73,10,37289.3287190461,0.0,0.365099,0.0,0.0,0.926
2100,43,Rowe Village Middle,41.833712,-87.626167,Chemistry Research Building,41.831886,-87.628445,0.3604,3,24.29,0.00499,2,3.93,10,37330.12340508144,0.0,0.216404,0.0,0.0,0.9211
2057,121,Pritzker Science Center,41.83793,-87.62738,Chemistry Research Building,41.831886,-87.628445,0.8812,6,19.89,0.00222,3,7.58,10,37205.38026559926,29.5,0.440297,0.1836,0.081593,0.944
1690,129,Arthur S. Keating Sports Center,41.838985,-87.625566,The Commons,41.83604,-87.625535,0.4257,6,24.89,-0.00367,0,2.43,10,37268.86602383726,74.9,0.169024,0.4254,0.199788,0.9369
1752,5,Farr Hall,41.834344,-87.623795,Arthur S. Keating Sports Center,41.838985,-87.625566,0.6975,8,19.29,-0.00656,0,3.92,10,37276.444156018144,0.0,0.25654,0.0,0.0,0.8266
2236,101,The Commons,41.83604,-87.625535,S.R. Crown Hall,41.833199,-87.627273,0.4513,8,18.6,-0.00212,1,5.89,10,37311.22037212636,12.0,0.20631,0.0715,0.039135,0.9358
2197,14,The Commons,41.83604,-87.625535,Kaplan Institute,41.836861,-87.6283,0.3206,4,25.69,-0.00132,1,2.19,10,37346.78065433942,26.8,0.156989,0.1611,0.080784,0.8701
1781,13,Grover M. Herman Hall,41.835681,-87.628387,Kaplan Institute,41.836861,-87.6283,0.1708,2,18.13,0.00517,0,2.94,10,37385.48254497499,0.0,0.102983,0.0,0.0,0.8506
2064,23,Pritzker Science Center,41.83793,-87.62738,Kaplan Institute,41.836861,-87.6283,0.1836,5,18.52,-0.00508,1,4.7,10,37386.4502553092,0.0,0.085715,0.0,0.0,0.9091
1822,134,Kaplan Institute,41.836861,-87.6283,Perlstein Hall,41.835479,-87.627146,0.2353,2,17.49,-0.003,3,4.86,10,37374.6874507986,0.0,0.126639,0.0,0.0,0.9489
1681,1,Arthur S. Keating Sports Center,41.838985,-87.625566,Perlstein Hall,41.835479,-87.627146,0.5346,11,21.25,-0.00492,0,1.84,10,37250.63050230122,83.5,0.216399,0.4254,0.212336,0.7949
1673,125,Arthur S. Keating Sports Center,41.838985,-87.625566,McCormick Tribune Campus Center,41.835621,-87.625887,0.4875,5,17.67,0.00606,1,2.57,10,37253.143971028345,82.9,0.305221,0.4254,0.208463,0.9317
2138,22,S.R. Crown Hall,41.833199,-87.627273,Cunningham Hall,41.83774,-87.623975,0.7464,4,25.74,-0.00662,1,4.52,10,37332.82614896991,0.0,0.247832,0.0,0.0,0.8943
1947,6,McCormick Tribune Campus Center,41.835621,-87.625887,S.R. Crown Hall,41.833199,-87.627273,0.3806,5,18.7,0.00116,0,2.16,10,37380.606772017265,0.0,0.200116,0.0,0.0,0.8061
1826,136,Kaplan Institute,41.836861,-87.6283,Pritzker Science Center,41.83793,-87.62738,0.1836,1,17.77,0.00263,2,2.7,10,37417.18829060031,0.0,0.117437,0.0,0.0,0.946
1728,3,Cunningham Hall,41.83774,-87.623975,McCormick Student Village,41.835527,-87.624207,0.3209,6,23.42,-0.00237,2,2.73,10,37406.52918247719,0.0,0.165247,0.0,0.0,0.8127
1809,4,Kaplan Institute,41.836861,-87.6283,Main Building,41.834303,-87.629281,0.3846,6,14.66,0.00532,1,3.64,10,37363.34288723536,0.0,0.254069,0.0,0.0,0.8231
1912,28,McCormick Tribune Campus Center,41.835621,-87.625887,Farr Hall,41.834344,-87.623795,0.2913,2,19.23,-0.00253,1,5.72,10,37406.02356873731,0.0,0.132039,0.0,0.0,0.9249
2157,24,S.R. Crown Hall,41.833199,-87.627273,McCormick Tribune Campus Center,41.835621,-87.625887,0.3806,2,20.64,0.00505,0,0.72,10,37396.01936680696,0.0,0.217277,0.0,0.0,0.9161
2198,129,The Commons,41.83604,-87.625535,Kaplan Institute,41.836861,-87.6283,0.3206,2,23.5,-0.00041,2,4.32,10,37418.80818064582,0.0,0.166358,0.0,0.0,0.9355
1990,26,Paul Galvin Library,41.833675,-87.628336,Perlstein Hall,41.835479,-87.627146,0.2906,3,20.63,-0.01177,2,1.84,10,37422.31868048388,0.0,0.108216,0.0,0.0,0.8931
1835,13,Kaplan Institute,41.836861,-87.6283,The Commons,41.83604,-87.625535,0.3206,6,25.3,0.0024,0,2.37,10,37442.12168635132,0.0,0.163049,0.0,0.0,0.8492
1900,3,McCormick Student Village,41.835527,-87.624207,The Commons,41.83604,-87.625535,0.1611,3,21.22,8e-05,0,4.17,10,37462.77890296821,0.0,0.080025,0.0,0.0,0.812
2220,125,The Commons,41.83604,-87.625535,Perlstein Hall,41.835479,-87.627146,0.1915,5,17.04,0.00081,1,0.78,10,37453.99362236498,10.9,0.11724,0.0715,0.043068,0.9303
2065,14,Pritzker Science Center,41.83793,-87.62738,Kaplan Institute,41.836861,-87.6283,0.1836,3,19.2,0.00278,1,5.32,10,37445.22362740454,31.1,0.106212,0.1836,0.085831,0.8685
2082,39,Pritzker Science Center,41.83793,-87.62738,Paul Galvin Library,41.833675,-87.628336,0.6236,2,21.0,0.00323,0,3.85,10,37408.42159662054,0.0,0.312132,0.0,0.0,0.9146
1686,5,Arthur S. Keating Sports Center,41.838985,-87.625566,Pritzker Science Center,41.83793,-87.62738,0.2478,4,23.41,-0.00711,1,2.24,10,37493.390418800234,0.0,0.103867,0.0,0.0,0.8257
1775,25,Grover M. Herman Hall,41.835681,-87.628387,Arthur S. Keating Sports Center,41.838985,-87.625566,0.566,8,15.34,0.0007,0,3.78,10,37411.66027795244,0.0,0.314295,0.0,0.0,0.9139
2116,6,Rowe Village Middle,41.833712,-87.626167,McCormick Tribune Campus Center,41.835621,-87.625887,0.2776,5,25.26,-0.0023,0,4.58,10,37479.24741235892,28.2,0.116273,0.1403,0.071541,0.8045
1991,39,Paul Galvin Library,41.833675,-87.628336,Perlstein Hall,41.835479,-87.627146,0.2906,10,27.39,-0.00054,0,0.48,10,37523.732913956985,0.0,0.141703,0.0,0.0,0.9134
2153,44,S.R. Crown Hall,41.833199,-87.627273,McCormick Student Village,41.835527,-87.624207,0.4715,7,19.41,-0.00218,1,4.94,10,37488.660675762956,0.0,0.214543,0.0,0.0,0.8757
2089,136,Pritzker Science Center,41.83793,-87.62738,S.R. Crown Hall,41.833199,-87.627273,0.684,8,23.78,0.00903,0,1.77,10,37475.92701319164,0.0,0.420945,0.0,0.0,0.9424
1880,16,McCormick Student Village,41.835527,-87.624207,Main Building,41.834303,-87.629281,0.5744,4,11.63,0.00195,1,3.55,10,37411.13200646506,0.0,0.388825,0.0,0.0,0.8736
1800,1,Grover M. Herman Hall,41.835681,-87.628387,Rowe Village Middle,41.833712,-87.626167,0.3717,4,22.08,0.00511,1,3.7,10,37508.778310632144,22.6,0.213088,0.1368,0.068283,0.7925
1725,22,Cunningham Hall,41.83774,-87.623975,Main Building,41.834303,-87.629281,0.7572,2,24.36,-0.00818,1,2.98,10,37482.83387139577,0.0,0.242521,0.0,0.0,0.8922
2128,102,Rowe Village Middle,41.833712,-87.626167,S.R. Crown Hall,41.833199,-87.627273,0.1403,6,20.55,-0.00893,0,3.71,10,37545.321148545016,26.4,0.052368,0.1403,0.071435,0.9455
1965,41,Paul Galvin Library,41.833675,-87.628336,Farr Hall,41.834344,-87.623795,0.4986,3,24.75,-0.00395,1,2.69,10,37527.75636124996,0.0,0.203661,0.0,0.0,0.9128
1882,21,McCormick Student Village,41.835527,-87.624207,McCormick Tribune Campus Center,41.835621,-87.625887,0.1814,1,17.69,0.00572,0,2.05,10,37565.85278286438,0.0,0.112321,0.0,0.0,0.8839
2047,2,Perlstein Hall,41.835479,-87.627146,S.R. Crown Hall,41.833199,-87.627273,0.3299,4,17.95,-0.00664,1,3.13,10,37538.76841038467,0.0,0.139325,0.0,0.0,0.7918
